"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 흥덕구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"116","충청북도 청주시 흥덕구 복대동","95-1","0095","0001","덕성","22.6800","202510","26","3,600","A","7","개인","개인","1991","가로수로1379번길 83","-","중개거래","충북 청주시 흥덕구","25.10.30"
"117","충청북도 청주시 흥덕구 복대동","2456","2456","0000","아름다운나날영조1","59.3291","202510","26","18,300","-","6","개인","개인","2003","증안로 21","-","중개거래","충북 청주시 흥덕구","-"
"118","충청북도 청주시 흥덕구 복대동","3404","3404","0000","청주지웰시티푸르지오","84.6910","202510","26","56,500","-","14","개인","개인","2019","대농로 45","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","-"
"119","충청북도 청주시 흥덕구 송절동","846","0846","0000","청주테크노폴리스우방아이유쉘2단지","84.9725","202510","26","46,500","-","20","개인","개인","2018","송화로108번길 111","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","-"
"120","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","84.7993","202510","26","60,000","-","16","개인","개인","2023","서부로 1123","-","중개거래","충북 청주시 흥덕구","-"
"121","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","59.9800","202510","25","34,200","-","4","개인","개인","2023","오송생명7로 151","-","중개거래","충북 청주시 흥덕구","-"
"122","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","59.7397","202510","25","38,100","-","13","개인","개인","2023","오송생명7로 151","-","중개거래","충북 청주시 흥덕구","-"
"123","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","152.6520","202510","25","108,400","-","7","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"124","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","77.2710","202510","25","32,000","-","20","개인","개인","2019","오송가락로 1056","-","중개거래","충북 청주시 흥덕구","-"
"125","충청북도 청주시 흥덕구 가경동","1759","1759","0000","가로수마을호반베르디움","84.9667","202510","25","45,000","-","13","개인","개인","2008","서현중로 47","-","중개거래","충북 청주시 흥덕구","-"
"126","충청북도 청주시 흥덕구 가경동","2251","2251","0000","청주가경아이파크4단지","84.8743","202510","25","55,000","-","15","개인","개인","2022","홍골로 82","-","중개거래","충북 청주시 흥덕구","-"
"127","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","84.8390","202510","25","59,200","-","19","개인","개인","2020","서현로 30","-","중개거래","충북 청주시 흥덕구","-"
"128","충청북도 청주시 흥덕구 가경동","2236","2236","0000","청주가경아이파크2단지","84.9500","202510","25","58,400","-","25","개인","개인","2020","서현로 68","-","중개거래","충북 청주시 흥덕구","-"
"129","충청북도 청주시 흥덕구 가경동","1695","1695","0000","가경푸르지오","140.8506","202510","25","52,000","-","17","개인","개인","2006","2순환로1375번길 20","-","중개거래","충북 청주시 흥덕구","-"
"130","충청북도 청주시 흥덕구 가경동","2236","2236","0000","청주가경아이파크2단지","84.9500","202510","25","59,300","-","20","개인","개인","2020","서현로 68","-","중개거래","충북 청주시 흥덕구","-"
"131","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","84.9535","202510","25","49,000","-","19","개인","개인","2019","2순환로 1106","-","중개거래","충북 청주시 흥덕구","-"
"132","충청북도 청주시 흥덕구 봉명동","2934","2934","0000","청주SKVIEW자이","84.9695","202510","25","49,700","-","21","개인","개인","2024","월명로 76","-","중개거래","충북 청주시 흥덕구","-"
"133","충청북도 청주시 흥덕구 강내면 월탄리","90","0090","0000","태암수정","34.7100","202510","25","4,850","-","3","개인","개인","1997","태성탑연로 264","-","중개거래","충북 청주시 흥덕구","-"
"134","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","101.5539","202510","25","68,000","-","13","개인","개인","2023","서부로 1123","-","중개거래","충북 청주시 흥덕구","-"
"135","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","124.8160","202510","25","92,600","-","9","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"136","충청북도 청주시 흥덕구 복대동","3404","3404","0000","청주지웰시티푸르지오","84.7800","202510","25","64,000","302","43","개인","개인","2019","대농로 45","-","중개거래","충북 청주시 흥덕구","25.10.29"
"137","충청북도 청주시 흥덕구 복대동","2461","2461","0000","세원느티마을","59.9800","202510","25","19,300","-","11","개인","개인","1999","진재로 67","-","중개거래","충북 청주시 흥덕구","-"
"138","충청북도 청주시 흥덕구 복대동","2461","2461","0000","세원느티마을","59.9800","202510","25","19,300","-","11","개인","개인","1999","진재로 67","20251031","중개거래","충북 청주시 흥덕구","-"
"139","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","99.1260","202510","25","71,000","-","20","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"140","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","124.8160","202510","25","91,000","-","38","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"141","충청북도 청주시 흥덕구 오송읍 만수리","549","0549","0000","오송경남아너스빌","84.9700","202510","25","32,000","-","10","개인","개인","2009","오송생명5로 201","-","중개거래","충북 청주시 흥덕구","-"
"142","충청북도 청주시 흥덕구 가경동","1764","1764","0000","가경이-편한세상","133.5941","202510","24","62,500","-","3","개인","개인","2008","서현북로 15","-","중개거래","충북 청주시 흥덕구","-"
"143","충청북도 청주시 흥덕구 복대동","3382","3382","0000","복대두진하트리움","84.9314","202510","24","51,500","-","18","개인","개인","2015","죽천로 27","-","중개거래","충북 청주시 흥덕구","-"
"144","충청북도 청주시 흥덕구 복대동","3377","3377","0000","신영지웰","84.8420","202510","24","43,500","-","9","개인","개인","2009","진재로103번길 37","-","중개거래","충북 청주시 흥덕구","-"
"145","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","84.7993","202510","24","59,300","-","13","개인","개인","2023","서부로 1123","-","중개거래","충북 청주시 흥덕구","-"
"146","충청북도 청주시 흥덕구 비하동","362","0362","0000","효성2차","59.8600","202510","24","12,800","-","2","개인","개인","1997","2순환로1050번길 24","-","중개거래","충북 청주시 흥덕구","-"
"147","충청북도 청주시 흥덕구 복대동","992","0992","0000","형석(992)","39.8200","202510","24","10,900","3","2","개인","개인","1990","복대로 159","-","중개거래","충북 청주시 흥덕구","25.10.31"
"148","충청북도 청주시 흥덕구 운천동","677-1","0677","0001","진양","59.9400","202510","24","11,100","-","3","개인","개인","1987","사운로 257","-","중개거래","충북 청주시 흥덕구","-"
"149","충청북도 청주시 흥덕구 강내면 탑연리","322-1","0322","0001","선광한빛","59.7800","202510","24","10,000","102동","7","개인","개인","1996","태성탑연로 391-34","-","직거래","-","25.10.31"
"150","충청북도 청주시 흥덕구 가경동","1550","1550","0000","2단지주공","59.9200","202510","24","19,500","-","8","개인","개인","2002","가경로 26","-","중개거래","충북 청주시 흥덕구","-"
"151","충청북도 청주시 흥덕구 가경동","1764","1764","0000","가경이-편한세상","133.8190","202510","24","64,000","-","10","개인","개인","2008","서현북로 15","-","중개거래","충북 청주시 흥덕구","-"
"152","충청북도 청주시 흥덕구 가경동","1761","1761","0000","가로수마을한라비발디","84.9650","202510","24","38,700","-","9","개인","개인","2008","서현서로 40","-","중개거래","대전 대덕구, 충북 청주시 흥덕구","-"
"153","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","59.7397","202510","24","38,200","-","25","개인","개인","2023","오송생명7로 151","-","중개거래","충북 청주시 흥덕구","-"
"154","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","59.7397","202510","24","37,300","-","25","개인","개인","2023","오송생명7로 151","-","중개거래","충북 청주시 흥덕구","-"
"155","충청북도 청주시 흥덕구 오송읍 연제리","726","0726","0000","모아미래도","84.7627","202510","24","34,500","-","14","개인","개인","2010","오송생명3로 87","-","중개거래","세종","-"
"156","충청북도 청주시 흥덕구 강서동","460","0460","0000","이랜드타운힐스싱글스위트청주","19.9600","202510","24","7,300","-","16","개인","개인","2019","2순환로 1228","-","중개거래","충북 청주시 흥덕구","-"
"157","충청북도 청주시 흥덕구 복대동","3382","3382","0000","복대두진하트리움","84.9251","202510","24","46,200","-","18","개인","개인","2015","죽천로 27","-","중개거래","충북 청주시 흥덕구","-"
"158","충청북도 청주시 흥덕구 복대동","3034","3034","0000","하복대삼일","84.8800","202510","24","23,300","-","8","개인","개인","1998","증안로 108","-","중개거래","충북 청주시 흥덕구","-"
"159","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.0020","202510","24","68,200","-","31","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","-"
"160","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.1350","202510","24","70,000","-","19","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","-"
"161","충청북도 청주시 흥덕구 복대동","3367","3367","0000","어울림","99.6930","202510","24","45,800","-","10","개인","개인","2009","대신로74번길 21","-","중개거래","충북 청주시 흥덕구","-"
"162","충청북도 청주시 흥덕구 가경동","1761","1761","0000","가로수마을한라비발디","84.9620","202510","23","42,000","-","7","개인","개인","2008","서현서로 40","-","중개거래","충북 청주시 흥덕구","-"
"163","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.4990","202510","23","59,000","-","3","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","-"
"164","충청북도 청주시 흥덕구 가경동","2276","2276","0000","청주가경아이파크3단지","84.9900","202510","23","63,000","-","3","개인","개인","2021","서현로 62","-","중개거래","충북 청주시 흥덕구","-"
"165","충청북도 청주시 흥덕구 비하동","819","0819","0000","청주비하2차대광로제비앙","84.9860","202510","23","39,300","-","21","개인","개인","2018","가로수로1131번길 12","-","중개거래","충북 청주시 흥덕구","-"
"166","충청북도 청주시 흥덕구 복대동","3382","3382","0000","복대두진하트리움","59.8948","202510","23","38,400","-","21","개인","개인","2015","죽천로 27","-","중개거래","충북 청주시 흥덕구","-"
"167","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","84.6900","202510","23","57,500","-","2","개인","개인","2019","서현로 66","-","중개거래","충북 청주시 흥덕구","-"
"168","충청북도 청주시 흥덕구 가경동","1507","1507","0000","효성","117.4200","202510","23","27,700","-","9","개인","개인","1997","가경로 61","-","중개거래","충북 청주시 흥덕구","-"
"169","충청북도 청주시 흥덕구 봉명동","2758","2758","0000","두진하트리움","84.8100","202510","22","22,000","-","8","개인","개인","2003","덕암로30번길 19","-","중개거래","충북 청주시 흥덕구","-"
"170","충청북도 청주시 흥덕구 봉명동","1857","1857","0000","극동주얼리","59.6700","202510","22","10,300","1","4","개인","개인","1991","월명로 114","-","중개거래","충북 청주시 흥덕구","25.10.28"
"171","충청북도 청주시 흥덕구 가경동","2276","2276","0000","청주가경아이파크3단지","84.9700","202510","22","64,800","-","4","개인","개인","2021","서현로 62","-","중개거래","충북 청주시 흥덕구","-"
"172","충청북도 청주시 흥덕구 가경동","1761","1761","0000","가로수마을한라비발디","84.9650","202510","22","39,000","-","11","개인","개인","2008","서현서로 40","-","중개거래","충북 청주시 흥덕구","-"
"173","충청북도 청주시 흥덕구 송절동","850","0850","0000","테크노폴리스우미린","84.9967","202510","22","45,000","-","8","개인","개인","2018","송화로214번길 29","-","중개거래","충북 청주시 흥덕구","-"
"174","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","84.8390","202510","22","58,000","-","23","개인","개인","2020","서현로 30","-","중개거래","충북 청주시 흥덕구","-"
"175","충청북도 청주시 흥덕구 강서동","50-1","0050","0001","낙원","26.4600","202510","22","3,100","-","2","개인","개인","1989","가로수로1154번길 56-2","-","중개거래","충북 청주시 흥덕구","25.10.24"
"176","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","124.8160","202510","22","90,000","-","11","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"177","충청북도 청주시 흥덕구 송절동","851","0851","0000","청주테크노폴리스푸르지오","84.9950","202510","22","51,800","-","5","개인","개인","2018","송화로214번길 7","-","중개거래","충북 청주시 흥덕구","-"
"178","충청북도 청주시 흥덕구 운천동","577","0577","0000","삼일무지개","30.4200","202510","22","5,800","-","2","개인","개인","1994","사운로 278","-","중개거래","충북 청주시 흥덕구","-"
"179","충청북도 청주시 흥덕구 복대동","3367","3367","0000","어울림","84.6270","202510","22","39,000","208","11","개인","개인","2009","대신로74번길 21","-","직거래","-","25.10.23"
"180","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","99.1260","202510","22","75,000","-","16","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"181","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","74.3861","202510","22","45,000","-","15","개인","개인","2019","2순환로 1106","-","중개거래","충북 청주시 흥덕구","-"
"182","충청북도 청주시 흥덕구 강서동","459","0459","0000","신해블루지움","18.2800","202510","22","6,500","신해블루지움","23","개인","개인","2017","2순환로 1222","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.10.29"
"183","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","84.9880","202510","22","33,000","-","16","개인","개인","2019","오송가락로 1056","-","중개거래","충북 청주시 흥덕구","-"
"184","충청북도 청주시 흥덕구 강서동","50-1","0050","0001","낙원","26.4600","202510","21","2,600","-","4","개인","개인","1989","가로수로1154번길 56-2","-","직거래","-","25.10.21"
"185","충청북도 청주시 흥덕구 가경동","1579","1579","0000","가경주공8단지","84.9400","202510","21","29,000","-","14","개인","개인","2005","풍년로 56","-","중개거래","충북 청주시 흥덕구","-"
"186","충청북도 청주시 흥덕구 가경동","762","0762","0000","벽산","95.5500","202510","21","23,000","-","7","개인","개인","1992","가경로189번길 52","-","중개거래","충북 청주시 흥덕구","-"
"187","충청북도 청주시 흥덕구 복대동","2607","2607","0000","세원테마빌","74.9884","202510","21","23,500","203","7","개인","개인","2001","짐대로 14","-","중개거래","충북 청주시 흥덕구","25.10.24"
"188","충청북도 청주시 흥덕구 복대동","3382","3382","0000","복대두진하트리움","59.8948","202510","21","38,500","-","8","개인","개인","2015","죽천로 27","-","중개거래","충북 청주시 흥덕구","-"
"189","충청북도 청주시 흥덕구 복대동","2456","2456","0000","아름다운나날영조1","59.3291","202510","21","19,000","-","6","개인","개인","2003","증안로 21","-","중개거래","충북 청주시 흥덕구","-"
"190","충청북도 청주시 흥덕구 복대동","2456","2456","0000","아름다운나날영조1","59.3291","202510","21","19,000","-","9","개인","개인","2003","증안로 21","-","중개거래","충북 청주시 흥덕구","-"
