"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 청원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1063","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202507","18","12,567","0","18","2014","2산단로 125","202508~202608","갱신","-","12,382","0","아파트"
"1064","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202507","18","12,357","0","13","2014","2산단4로 60","202508~202608","갱신","-","12,199","0","아파트"
"1065","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202507","18","12,199","0","20","2014","2산단4로 60","202508~202608","갱신","-","12,199","0","아파트"
"1066","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","월세","82.9434","202507","18","5,335","46","15","2015","2산단로 151","202508~202608","갱신","-","5,283","45","아파트"
"1067","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","70.9779","202507","18","29,000","0","11","2018","중부로 760","202508~202708","신규","-","","","아파트"
"1068","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202507","18","12,357","0","15","2014","2산단4로 60","202508~202608","갱신","-","12,199","0","아파트"
"1069","충청북도 청주시 청원구 주중동","950","0950","0000","청주율량2엘에이치2단지아파트","월세","46.9800","202507","18","4,687","9","6","2013","율량로 47","202508~202707","갱신","-","2,659","19","아파트"
"1070","충청북도 청주시 청원구 우암동","237-13","0237","0013","일진캠퍼스타워","전세","16.2100","202507","18","5,000","0","17","2015","상당로 249","202507~202707","신규","-","","","아파트"
"1071","충청북도 청주시 청원구 내수읍 은곡리","301","0301","0000","덕일한마음","월세","45.2700","202507","17","330","25","4","1997","은곡묵방길 28","202507~202707","갱신","-","300","23","아파트"
"1072","충청북도 청주시 청원구 주중동","852","0852","0000","청주율랑2엘에이치1단지아파트","월세","36.7400","202507","17","1,749","14","11","2013","율량로 17","202507~202708","신규","-","","","아파트"
"1073","충청북도 청주시 청원구 주중동","950","0950","0000","청주율량2엘에이치2단지아파트","월세","46.9800","202507","17","2,814","21","11","2013","율량로 47","202507~202708","신규","-","","","아파트"
"1074","충청북도 청주시 청원구 주중동","950","0950","0000","청주율량2엘에이치2단지아파트","월세","29.7200","202507","17","1,271","12","18","2013","율량로 47","202507~202708","신규","-","","","아파트"
"1075","충청북도 청주시 청원구 주중동","950","0950","0000","청주율량2엘에이치2단지아파트","월세","36.8900","202507","17","1,653","16","9","2013","율량로 47","202507~202708","신규","-","","","아파트"
"1076","충청북도 청주시 청원구 주중동","950","0950","0000","청주율량2엘에이치2단지아파트","월세","46.9800","202507","17","2,814","21","19","2013","율량로 47","202507~202708","신규","-","","","아파트"
"1077","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202507","17","12,567","0","1","2014","2산단로 125","202509~202609","갱신","-","12,382","0","아파트"
"1078","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202507","17","16,542","0","5","2015","2산단로 151","202507~202607","갱신","-","16,379","0","아파트"
"1079","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","월세","57.7554","202507","17","3,182","38","17","2014","2산단4로 60","202509~202609","신규","-","","","아파트"
"1080","충청북도 청주시 청원구 율량동","1263","1263","0000","율량효성2","월세","45.2800","202507","17","500","45","1","1997","사뜸로 62","202508~202608","신규","-","","","아파트"
"1081","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","전세","84.5730","202507","17","20,000","0","10","2006","오창중앙로 94","202508~202708","갱신","사용","20,000","0","아파트"
"1082","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","전세","59.9580","202507","17","18,000","0","16","2006","오창중앙로 94","202507~202710","신규","-","","","아파트"
"1083","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","70.9779","202507","17","30,000","0","9","2018","중부로 760","202509~202709","신규","-","","","아파트"
"1084","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","84.9316","202507","17","29,000","0","30","2018","중부로 760","-","-","-","","","아파트"
"1085","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","84.9316","202507","17","29,000","0","30","2018","중부로 760","202508~202708","갱신","-","32,000","0","아파트"
"1086","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","월세","82.8216","202507","16","5,335","46","13","2015","2산단4로 20","202507~202607","갱신","-","16,379","0","아파트"
"1087","충청북도 청주시 청원구 오창읍 각리","637-6","0637","0006","중앙하이츠빌","전세","59.9271","202507","16","18,500","0","4","2006","오창중앙로 32","202508~202708","신규","-","","","아파트"
"1088","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202507","16","16,542","0","20","2015","2산단로 151","202507~202607","갱신","-","16,379","0","아파트"
"1089","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","월세","57.7554","202507","16","3,182","38","22","2014","2산단4로 60","202507~202607","갱신","-","3,182","38","아파트"
"1090","충청북도 청주시 청원구 오창읍 각리","637-6","0637","0006","중앙하이츠빌","전세","59.9271","202507","16","18,500","0","4","2006","오창중앙로 32","202508~202708","신규","-","","","아파트"
"1091","충청북도 청주시 청원구 오창읍 각리","645-1","0645","0001","코아루","전세","59.9875","202507","16","19,500","0","10","2006","오창중앙로 27","202509~202708","신규","-","","","아파트"
"1092","충청북도 청주시 청원구 내수읍 은곡리","301","0301","0000","덕일한마음","월세","38.6100","202507","16","1,000","38","4","1997","은곡묵방길 28","202507~202707","신규","-","","","아파트"
"1093","충청북도 청주시 청원구 주중동","950","0950","0000","청주율량2엘에이치2단지아파트","월세","46.9800","202507","16","2,814","21","14","2013","율량로 47","202507~202708","신규","-","","","아파트"
"1094","충청북도 청주시 청원구 주중동","950","0950","0000","청주율량2엘에이치2단지아파트","월세","36.8900","202507","16","1,653","16","16","2013","율량로 47","202507~202708","신규","-","","","아파트"
"1095","충청북도 청주시 청원구 주중동","950","0950","0000","청주율량2엘에이치2단지아파트","월세","46.9800","202507","16","2,814","21","20","2013","율량로 47","202507~202708","신규","-","","","아파트"
"1096","충청북도 청주시 청원구 주중동","950","0950","0000","청주율량2엘에이치2단지아파트","월세","36.8900","202507","16","1,653","16","8","2013","율량로 47","202507~202708","신규","-","","","아파트"
"1097","충청북도 청주시 청원구 주중동","852","0852","0000","청주율랑2엘에이치1단지아파트","월세","46.4300","202507","16","2,749","20","13","2013","율량로 17","202507~202708","신규","-","","","아파트"
"1098","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","월세","57.7554","202507","16","9,507","13","19","2014","2산단로 125","202508~202608","갱신","사용","9,202","12","아파트"
"1099","충청북도 청주시 청원구 주중동","852","0852","0000","청주율랑2엘에이치1단지아파트","월세","36.7400","202507","16","1,749","14","18","2013","율량로 17","202507~202708","신규","-","","","아파트"
"1100","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202507","16","12,567","0","7","2014","2산단로 125","202507~202607","갱신","-","12,382","0","아파트"
"1101","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","월세","57.7554","202507","16","3,278","39","12","2014","2산단로 125","202508~202607","신규","-","","","아파트"
"1102","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202507","16","12,567","0","7","2014","2산단로 125","202507~202606","갱신","-","12,382","0","아파트"
"1103","충청북도 청주시 청원구 내수읍 도원리","51-3","0051","0003","우창진주2","전세","59.7300","202507","16","6,000","0","3","1997","도원세교로 63","202508~202708","신규","-","","","아파트"
"1104","충청북도 청주시 청원구 사천동","231-4","0231","0004","보성(231-4)","월세","59.1400","202507","16","500","30","2","1988","율봉로56번길 5","202507~202707","신규","-","","","아파트"
"1105","충청북도 청주시 청원구 오창읍 각리","637-6","0637","0006","중앙하이츠빌","전세","59.9271","202507","16","18,500","0","4","2006","오창중앙로 32","202508~202708","신규","-","","","아파트"
"1106","충청북도 청주시 청원구 주중동","852","0852","0000","청주율랑2엘에이치1단지아파트","월세","36.7400","202507","16","1,749","14","14","2013","율량로 17","202507~202708","신규","-","","","아파트"
"1107","충청북도 청주시 청원구 주중동","852","0852","0000","청주율랑2엘에이치1단지아파트","월세","46.4300","202507","16","2,749","20","4","2013","율량로 17","202507~202708","신규","-","","","아파트"
"1108","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.7462","202507","16","16,542","0","18","2015","2산단4로 20","202507~202607","갱신","-","16,379","0","아파트"
"1109","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202507","16","12,567","0","16","2014","2산단로 125","202508~202608","갱신","-","12,382","0","아파트"
"1110","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202507","15","12,567","0","22","2014","2산단로 125","202508~202608","갱신","-","12,382","0","아파트"
"1111","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202507","15","12,357","0","17","2014","2산단4로 60","202509~202609","갱신","-","12,199","0","아파트"
"1112","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202507","15","12,199","0","6","2014","2산단4로 60","202507~202607","갱신","-","12,199","0","아파트"
"1113","충청북도 청주시 청원구 사천동","444-1","0444","0001","사천동대창2차101동","전세","59.2012","202507","15","11,000","0","10","2000","새터로 186","202507~202607","갱신","-","11,000","0","아파트"
"1114","충청북도 청주시 청원구 오창읍 각리","646-6","0646","0006","이안오창","월세","59.4414","202507","15","1,000","85","10","2006","오창중앙로 83","202508~202708","신규","-","","","아파트"
"1115","충청북도 청주시 청원구 오창읍 각리","646-1","0646","0001","우림필유2차","월세","59.9101","202507","15","2,000","85","8","2006","오창중앙로 65","202507~202707","신규","-","","","아파트"
